Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Combined,Outlet
6.765,2,0.08775368199999999,105.3306,13,1,1,1,2090.612,1,2
13.1,0,0.037657459,175.8054,18,1,1,1,2801.6864,1,7
12.792854228644991,1,0.041091215,89.5514,35,1,2,3,3364.9532,2,5
6.155,2,0.095195306,213.956,13,1,1,1,2343.616,1,2
10.65,1,0.048686689000000005,164.1526,23,2,0,1,1808.9786,2,8
12.792854228644991,0,0.11709121300000001,197.9084,35,2,0,0,992.0419999999999,1,4
20.25,2,0.022940826,241.8538,23,2,0,1,5768.4912,1,8
20.5,0,0.119339241,106.0596,16,2,1,1,970.7364,1,6
11.8,2,0.014075333999999998,176.8344,33,0,2,1,3568.688,1,1
15.0,0,0.046336634,120.0414,33,0,2,1,3533.4006,1,1
13.15,0,0.036641589,180.7976,33,0,2,1,6157.3184,1,1
15.5,2,0.101176316,198.9768,11,1,2,2,4729.8432,1,3
12.792854228644991,0,0.035737372999999996,260.6278,35,1,2,3,9371.8008,1,5
11.6,2,0.079376029,81.7276,13,1,1,1,1949.4624,1,2
14.35,2,0.091054989,231.8984,21,1,0,1,4633.968,1,9
13.15,0,0.043852434,182.695,18,1,1,1,4211.185,1,7
10.895,2,0.009620041999999999,121.67299999999999,16,2,1,1,1970.7679999999998,1,6
10.1,1,0.054939848,199.5084,13,1,1,1,3372.9428,2,2
18.7,0,0.014675573999999999,50.8324,13,1,1,1,934.7832,0,2
12.15,1,0.14526636,224.0404,21,1,0,1,3375.6059999999998,2,9
10.195,2,0.14666293800000002,138.6838,23,2,0,1,2388.2246,1,8
8.575,2,0.07178670599999999,193.3794,33,0,2,1,780.3176,1,1
16.5,2,0.133424184,102.2332,22,1,2,0,102.5332,1,0
9.065,0,0.11579959199999999,95.3094,11,1,2,2,1713.7692,1,3
16.6,1,0.027579198,178.7344,23,2,0,1,1605.9096,2,8
11.6,2,0.241055611,238.5222,22,1,2,0,717.0666,1,0
19.5,1,0.014332438999999999,57.1614,11,1,2,2,1381.535,2,3
16.6,1,0.027133398,106.2596,22,1,2,0,215.7192,2,0
11.85,0,0.132876847,98.0726,21,1,0,1,1076.5986,0,9
12.85,0,0.03315162,170.6422,33,0,2,1,2931.5174,1,1
9.0,1,0.019536981000000002,170.0474,21,1,0,1,4211.185,2,9
5.655,0,0.085258864,165.85,16,2,1,1,1830.95,1,6
8.93,1,0.013179388,55.1614,23,2,0,1,939.4438,2,8
15.2,1,0.033592687,108.1912,16,2,1,1,1856.2504,2,6
7.655,0,0.05346916,114.1492,22,1,2,0,115.8492,1,0
12.792854228644991,0,0.126831854,209.02700000000002,35,1,2,3,4613.994000000001,1,5
15.5,0,0.103603094,143.547,21,1,0,1,1431.47,1,9
18.7,0,0.10484088400000001,122.1072,21,1,0,1,490.0288,1,9
9.5,0,0.042056944000000006,31.89,11,1,2,2,366.19,0,3
13.65,0,0.040049609,34.4558,13,1,1,1,611.2044,1,2
19.5,2,0.03075661,86.25399999999999,18,1,1,1,2163.85,1,7
8.71,0,0.06595278007399345,46.5376,33,0,2,1,575.2512,1,1
12.792854228644991,2,0.03941584,247.8092,35,2,0,0,498.0184,1,4
19.6,0,0.024363938999999998,46.3718,13,1,1,1,661.8052,0,2
12.792854228644991,2,0.131443921,189.1872,35,1,2,3,5294.4416,1,5
11.8,1,0.05872513099999999,82.3618,16,2,1,1,1208.427,2,6
6.715,2,0.122274118,40.3454,13,1,1,1,838.908,1,2
19.1,1,0.067239404,39.6796,33,0,2,1,660.4736,2,1
20.7,0,0.021464453999999997,156.6288,21,1,0,1,3928.22,1,9
10.195,0,0.112681821,113.986,11,1,2,2,452.744,0,3
20.2,2,0.039469737000000005,155.16299999999998,13,1,1,1,782.315,1,2
10.8,0,0.061101382999999995,151.9024,23,2,0,1,2580.6408,0,8
19.75,1,0.014359584,100.8332,11,1,2,2,1537.9979999999998,2,3
19.35,0,0.016637301,120.9098,21,1,0,1,1687.1372,1,9
7.405,0,0.159843921,206.6296,11,1,2,2,3115.9440000000004,1,3
15.25,1,0.061308889000000005,128.8968,18,1,1,1,2348.9424,2,7
12.792854228644991,1,0.055566935,263.591,35,2,0,0,262.991,2,4
8.895,0,0.026397141000000002,207.8954,18,1,1,1,3542.7218,1,7
18.75,1,0.034307348,215.2218,23,2,0,1,4701.8796,2,8
20.1,0,0.07462720099999999,110.3228,23,2,0,1,1768.3648,1,8
12.35,1,0.041973712,35.7216,13,1,1,1,519.3240000000001,2,2
16.85,2,0.080015028,111.8544,11,1,2,2,1677.816,1,3
18.25,0,0.10084386,166.3526,22,1,2,0,164.4526,1,0
17.0,0,0.055519560999999995,219.8114,21,1,0,1,1108.557,1,9
12.792854228644991,2,0.012203915,133.2284,35,1,2,3,4350.3372,1,5
14.3,0,0.130946374,76.7328,11,1,2,2,1312.9576,1,3
17.6,2,0.041381156,35.019,23,2,0,1,659.1419999999999,1,8
12.792854228644991,2,0.04586701,37.9506,35,1,2,3,910.8144,1,5
20.25,0,0.036474041,218.3482,11,1,2,2,2409.5302,0,3
18.0,0,0.039231652,145.1418,13,1,1,1,2648.5524,1,2
16.35,1,0.013393536999999999,106.02799999999999,18,1,1,1,1065.28,2,7
14.0,2,0.031444357,53.763999999999996,13,1,1,1,798.96,1,2
5.78,0,0.014555066,145.2102,23,2,0,1,3062.0142,0,8
21.0,0,0.082526478,191.8478,22,1,2,0,774.9912,1,0
13.65,2,0.080765853,262.8936,21,1,0,1,4958.8784,1,9
12.3,2,0.17797002,173.1396,22,1,2,0,697.7584,1,0
12.35,2,0.03382933,196.9426,18,1,1,1,2768.3964,1,7
11.8,0,0.11397026,185.1924,13,1,1,1,2591.2936,0,2
19.7,0,0.038729457,127.3362,16,2,1,1,755.0172,0,6
10.1,0,0.032075379,50.9008,33,0,2,1,354.2056,1,1
12.792854228644991,0,0.196490902,120.544,35,2,0,0,479.376,1,4
17.85,0,0.146305498,94.1436,33,0,2,1,1607.2412,1,1
20.7,1,0.026877471,74.6354,33,0,2,1,1053.2956,2,1
8.89,0,0.005474515,99.7016,23,2,0,1,1922.8304,1,8
14.5,0,0.064048405,153.4682,16,2,1,1,1677.1502,1,6
9.0,1,0.032203667000000005,100.8016,13,1,1,1,1113.2176,2,2
13.35,0,0.017857847,77.5012,11,1,2,2,1518.024,0,3
6.675,0,0.041921462,92.3462,23,2,0,1,2406.2012,1,8
10.3,2,0.024875871,173.0422,33,0,2,1,2069.3064,1,1
12.792854228644991,2,0.028139761,173.7422,35,1,2,3,3621.2862,1,5
17.1,2,0.073997843,207.0638,33,0,2,1,4969.5312,1,1
14.15,0,0.020798905,123.6046,11,1,2,2,1245.046,1,3
10.8,0,0.052363244,236.5564,13,1,1,1,5243.8408,0,2
8.5,0,0.098283459,51.3324,11,1,2,2,934.7832,1,3
6.215,0,0.012138795,39.2848,33,0,2,1,521.9872,1,1
17.5,0,0.06595278007399345,253.0356,16,2,1,1,4578.0408,1,6
20.7,0,0.042923652,178.3028,18,1,1,1,1062.6168,1,7
8.975,2,0.009058845,103.399,23,2,0,1,2579.975,1,8
20.5,2,0.032136417,83.9592,22,1,2,0,165.1184,1,0
13.65,0,0.065898197,46.1402,11,1,2,2,459.402,1,3
13.1,0,0.075731322,167.5158,18,1,1,1,1504.0422,1,7
4.615,2,0.101812521,232.23,16,2,1,1,5126.66,1,6
12.3,2,0.106327251,172.8396,23,2,0,1,2616.594,1,8
12.792854228644991,1,0.080933328,37.519,35,1,2,3,842.237,2,5
19.2,0,0.100055601,112.4886,16,2,1,1,1223.0746,1,6
20.1,2,0.054540159000000005,152.1366,21,1,0,1,755.683,1,9
11.5,2,0.037723476,109.5254,11,1,2,2,1953.4572,1,3
9.3,0,0.14897741,143.0786,22,1,2,0,288.9572,1,0
15.2,2,0.104201019,176.5054,11,1,2,2,2976.7918,1,3
12.65,2,0.076198809,191.3846,18,1,1,1,2675.1844,1,7
11.1,0,0.010639596000000001,84.1908,16,2,1,1,755.0172,1,6
12.792854228644991,1,0.025039776,102.7332,35,2,0,0,410.1328,2,4
12.792854228644991,0,0.08632670699999999,192.6478,35,2,0,0,387.4956,1,4
19.2,1,0.041220035,131.231,16,2,1,1,3635.268,2,6
19.75,0,0.01247354,187.5872,18,1,1,1,1323.6104,1,7
6.135,0,0.07913221200000001,112.686,18,1,1,1,2942.836,0,7
12.5,0,0.020693809,199.1742,16,2,1,1,4379.6324,1,6
7.235,0,0.10016525,193.9452,18,1,1,1,2936.178,1,7
15.85,0,0.057302606,53.3956,16,2,1,1,600.5516,1,6
9.895,2,0.048761045999999995,260.5278,18,1,1,1,8851.1452,1,7
20.75,0,0.06595278007399345,153.0024,16,2,1,1,2428.8384,0,6
10.8,0,0.052149675,239.9564,21,1,0,1,3813.7024,0,9
8.76,1,0.05013052900000001,128.3336,21,1,0,1,2556.672,2,9
16.1,2,0.024987903,97.34100000000001,21,1,0,1,1255.0330000000001,1,9
7.1,0,0.109990885,172.908,16,2,1,1,2769.728,1,6
19.35,2,0.049736267,76.8644,18,1,1,1,1571.2879999999998,1,7
16.7,2,0.117026714,189.2214,22,1,2,0,188.4214,1,0
9.5,2,0.035121963,168.6448,33,0,2,1,1022.6688,1,1
8.43,0,0.017311312,197.8768,33,0,2,1,3744.4592,0,1
14.15,1,0.008811818,196.511,18,1,1,1,2749.7540000000004,2,7
5.44,0,0.025583714,239.1538,11,1,2,2,480.7076,1,3
7.35,2,0.014353174,242.6512,33,0,2,1,969.4048,1,1
12.792854228644991,2,0.054220618,129.131,35,1,2,3,4933.5779999999995,1,5
20.1,2,0.054410179,151.3366,33,0,2,1,2720.4588,1,1
12.0,0,0.033974436000000004,181.8976,23,2,0,1,4527.44,1,8
21.25,0,0.009996872,185.5608,16,2,1,1,3123.9336,1,6
8.3,2,0.030212499,98.0384,18,1,1,1,2857.6136,1,7
10.1,0,0.027217467999999998,76.067,13,1,1,1,1454.773,1,2
14.15,0,0.038123176,123.5046,13,1,1,1,1992.0736,1,2
9.0,0,0.079506434,78.3644,18,1,1,1,1728.4168,1,7
12.15,0,0.021811987,163.6184,11,1,2,2,2311.6576,1,3
12.792854228644991,0,0.082150145,192.9504,35,1,2,3,7478.2656,1,5
12.792854228644991,0,0.036012919,148.0734,35,2,0,0,593.8936,1,4
20.0,2,0.028167478,45.5744,21,1,0,1,452.744,1,9
6.71,2,0.029560451,65.8142,23,2,0,1,856.8846,1,8
12.792854228644991,0,0.039631495,31.9558,35,1,2,3,984.7182,1,5
7.365,0,0.04280099,228.372,13,1,1,1,2037.348,1,2
7.935,0,0.017141985,50.035,33,0,2,1,149.805,1,1
12.6,0,0.056394770999999996,51.3982,13,1,1,1,473.3838,1,2
17.6,0,0.056379439,42.7454,21,1,0,1,293.6178,1,9
19.0,1,0.129534812,190.1872,21,1,0,1,5105.3544,2,9
7.5,1,0.036439877999999995,175.3028,13,1,1,1,3010.7476,2,2
13.35,0,0.06595278007399345,77.6012,23,2,0,1,986.7156,0,8
8.6,1,0.090191431,112.9176,23,2,0,1,458.0704,2,8
12.792854228644991,0,0.30374337,196.011,35,2,0,0,589.2330000000001,1,4
10.5,2,0.022590317999999998,140.6154,22,1,2,0,283.6308,1,0
9.0,0,0.08201152099999999,213.3534,23,2,0,1,1935.4806,1,8
4.61,0,0.122843005,172.4396,21,1,0,1,1569.9564,0,9
10.895,2,0.05432142,146.2102,22,1,2,0,437.4306,1,0
17.6,0,0.049144165,112.7176,21,1,0,1,1717.764,1,9
11.65,0,0.040577878,188.22400000000002,21,1,0,1,1304.968,1,9
19.1,1,0.067400032,41.9796,21,1,0,1,784.3124,2,9
17.2,2,0.012036432,165.7184,18,1,1,1,1816.3024,1,7
16.5,0,0.073977473,206.8638,18,1,1,1,2070.638,1,7
15.6,0,0.143396175,128.0994,18,1,1,1,2184.4898,1,7
9.0,1,0.03201648,99.6016,16,2,1,1,1922.8304,2,6
15.0,0,0.058346234000000004,44.0744,33,0,2,1,633.8416,1,1
12.792854228644991,0,0.14571827,94.3436,35,1,2,3,2269.0464,1,5
12.792854228644991,0,0.05580601599999999,52.4982,35,1,2,3,1209.7586,1,5
6.195,0,0.07209744900000001,119.3098,21,1,0,1,1205.098,1,9
20.2,2,0.11754371300000001,197.31099999999998,21,1,0,1,3338.987,1,9
20.7,0,0.048718334,38.7506,33,0,2,1,227.7036,1,1
20.25,1,0.059175599999999995,245.046,11,1,2,2,4680.5740000000005,2,3
7.655,0,0.031918284,117.7492,33,0,2,1,695.0952,1,1
12.792854228644991,2,0.09558797599999999,193.982,35,2,0,0,579.246,1,4
5.92,2,0.019308607,49.0692,13,1,1,1,1478.076,0,2
18.75,0,0.023974769,99.0042,13,1,1,1,694.4294,0,2
9.395,2,0.100602552,88.3856,18,1,1,1,703.0848,1,7
13.35,0,0.091189915,149.3708,16,2,1,1,4514.124,1,6
12.792854228644991,2,0.077480627,101.399,35,2,0,0,206.398,1,4
19.2,1,0.12973174699999998,196.21099999999998,22,1,2,0,589.2330000000001,2,0
19.0,2,0.103363904,226.172,33,0,2,1,3169.208,1,1
14.15,0,0.020714523000000002,124.2046,23,2,0,1,2490.092,1,8
20.85,2,0.062212712999999996,88.1514,16,2,1,1,1151.1682,1,6
8.63,0,0.031271134,186.0582,13,1,1,1,3900.9222,1,2
16.7,1,0.026729067999999998,248.4776,11,1,2,2,6439.6176,2,3
7.895,2,0.094567181,104.5332,23,2,0,1,1845.5976,1,8
7.72,0,0.05193741,77.9986,33,0,2,1,934.7832,1,1
5.615,1,0.12648042199999998,121.573,13,1,1,1,3202.498,2,2
7.05,2,0.055644887000000004,224.9088,21,1,0,1,2684.5056,1,9
14.35,1,0.028519419,109.2228,22,1,2,0,221.0456,2,0
8.52,0,0.027101431000000002,151.7682,21,1,0,1,2439.4912,0,9
7.645,2,0.067083367,44.0112,13,1,1,1,596.5568,1,2
12.1,0,0.020652362,149.5734,11,1,2,2,2227.101,1,3
14.8,0,0.081042136,192.4846,23,2,0,1,5159.2842,1,8
20.75,0,0.021336565,153.6024,11,1,2,2,1366.2216,0,3
10.8,0,0.029001987000000003,238.6222,18,1,1,1,8604.7992,1,7
18.35,0,0.069745165,190.2872,22,1,2,0,378.1744,0,0
13.5,2,0.06814888599999999,58.6562,11,1,2,2,711.0744,1,3
20.5,1,0.144094079,34.819,13,1,1,1,1061.951,2,2
12.35,2,0.186616421,78.6328,11,1,2,2,1004.0264,1,3
8.895,0,0.105323859,39.1138,18,1,1,1,609.207,0,7
16.7,0,0.022110425,110.8886,18,1,1,1,3558.0352,1,7
16.2,0,0.019374768,155.8972,16,2,1,1,2025.3636,0,6
7.26,0,0.014482278000000001,118.115,11,1,2,2,1864.24,1,3
6.65,0,0.08780578800000001,126.7678,21,1,0,1,1907.517,1,9
13.35,0,0.048027043,218.9166,23,2,0,1,5660.6316,1,8
17.35,0,0.055908268,99.8016,16,2,1,1,607.2096,1,6
12.792854228644991,0,0.048522793,39.6506,35,1,2,3,1024.6662,1,5
5.46,2,0.032359413,187.424,13,1,1,1,3169.208,1,2
18.25,0,0.088807455,197.3452,16,2,1,1,2740.4328,1,6
8.185,0,0.046556408,47.7692,21,1,0,1,640.4996,1,9
7.5,0,0.050750977,122.2072,23,2,0,1,1960.1152,1,8
12.65,0,0.035404052000000005,230.601,16,2,1,1,2067.3089999999997,1,6
14.3,0,0.13039045800000001,77.2328,16,2,1,1,231.6984,1,6
17.85,0,0.074422769,128.002,22,1,2,0,253.00400000000002,1,0
6.425,0,0.10574254400000001,130.5626,22,1,2,0,131.1626,1,0
6.825,2,0.046729335999999996,153.4998,18,1,1,1,2153.1972,1,7
12.792854228644991,0,0.07347023400000001,205.3638,35,1,2,3,5383.6588,1,5
20.25,1,0.058886477,245.546,33,0,2,1,1724.422,2,1
19.2,1,0.18293775,243.0196,21,1,0,1,3615.2940000000003,2,9
17.7,1,0.020993364,166.8474,22,1,2,0,168.4474,2,0
9.695,2,0.029223423999999998,175.437,18,1,1,1,2999.429,1,7
12.792854228644991,0,0.068489201,259.3278,35,1,2,3,4165.2448,1,5
7.75,0,0.043326511,95.6436,18,1,1,1,1134.5232,1,7
12.792854228644991,0,0.136532569,159.6578,35,1,2,3,2888.2404,0,5
19.75,2,0.018051091000000002,179.86599999999999,21,1,0,1,2696.49,1,9
5.325,2,0.23212188,55.5298,22,1,2,0,53.9298,1,0
12.792854228644991,2,0.057620562,115.4518,35,2,0,0,113.8518,1,4
12.792854228644991,1,0.045865089000000005,152.3682,35,1,2,3,2287.0229999999997,2,5
12.792854228644991,2,0.021002171,185.1924,35,2,0,0,555.2772,1,4
6.71,2,0.029727657,66.6142,13,1,1,1,1120.5414,1,2
14.35,0,0.080527065,79.296,33,0,2,1,719.064,1,1
15.2,1,0.06595278007399345,47.8034,21,1,0,1,437.4306,2,9
5.82,2,0.06595278007399345,256.633,21,1,0,1,2050.6639999999998,1,9
5.59,2,0.056833394,61.9168,11,1,2,2,1214.4192,1,3
18.5,2,0.06225692099999999,148.0418,23,2,0,1,2059.9852,1,8
12.792854228644991,2,0.08951254199999999,133.1626,35,1,2,3,3672.5528,1,5
14.0,2,0.060427062000000004,153.5656,23,2,0,1,3089.312,1,8
7.605,0,0.216323008,165.021,22,1,2,0,815.605,1,0
12.792854228644991,1,0.135612397,61.1536,35,2,0,0,61.2536,2,4
9.6,0,0.08512595099999999,107.12799999999999,18,1,1,1,1278.336,1,7
17.7,2,0.12256541300000001,103.8674,13,1,1,1,1528.011,1,2
15.7,0,0.06595278007399345,43.376999999999995,22,1,2,0,129.83100000000002,0,0
13.65,1,0.077670981,55.093,13,1,1,1,1301.639,2,2
14.6,2,0.043201813,110.1254,13,1,1,1,1844.9318,1,2
15.6,0,0.088215871,220.1798,13,1,1,1,5068.7354,1,2
20.25,0,0.036295834,217.5482,33,0,2,1,1095.241,0,1
8.02,0,0.18652881899999998,151.9998,22,1,2,0,307.5996,1,0
18.35,0,0.099026525,93.8462,33,0,2,1,1295.6468,1,1
16.6,0,0.06595278007399345,118.8124,23,2,0,1,2607.2728,1,8
10.0,2,0.063162608,228.6668,16,2,1,1,3455.502,1,6
16.1,2,0.063429818,179.4318,21,1,0,1,2345.6134,1,9
13.0,2,0.139785104,196.2426,22,1,2,0,197.7426,1,0
16.1,2,0.04807227,126.5362,13,1,1,1,1761.7068,1,2
19.0,0,0.11209743300000001,105.5622,21,1,0,1,1905.5196,1,9
17.6,0,0.010037996,163.5552,16,2,1,1,3086.6488,1,6
6.32,0,0.012789884,39.1822,13,1,1,1,1060.6194,1,2
9.3,2,0.033431669,153.1314,16,2,1,1,4653.942,1,6
11.1,2,0.03623131,175.0712,13,1,1,1,3339.6528,1,2
12.792854228644991,0,0.086360962,151.2682,35,1,2,3,2439.4912,0,5
6.15,0,0.046232445,99.4384,33,0,2,1,1379.5376,1,1
20.85,0,0.097618234,223.9746,23,2,0,1,897.4984,1,8
17.1,2,0.046808552999999996,141.4838,23,2,0,1,1404.838,1,8
13.15,2,0.03810738,86.3856,11,1,2,2,615.1992,1,3
16.5,2,0.093846532,95.7068,16,2,1,1,1069.2748,1,6
11.65,0,0.040744057,185.924,13,1,1,1,4101.3279999999995,1,2
13.15,0,0.022831052,160.292,21,1,0,1,4793.76,1,9
19.35,2,0.07687841599999999,113.9518,21,1,0,1,1138.518,1,9
19.35,2,0.021501067000000002,122.2098,18,1,1,1,2771.7254,1,7
16.5,2,0.07964724,101.4332,33,0,2,1,1948.1308,1,1
21.35,0,0.068809463,258.5278,16,2,1,1,5206.556,1,6
16.0,2,0.115570552,57.5246,16,2,1,1,173.7738,1,6
20.5,1,0.14316437099999998,34.919000000000004,33,0,2,1,73.238,2,1
19.75,2,0.018008071,180.46599999999998,33,0,2,1,3415.554,1,1
17.6,1,0.015775777,179.1976,13,1,1,1,3803.0496,2,2
4.615,2,0.102407778,234.33,13,1,1,1,3961.51,1,2
5.88,0,0.0036067259999999998,154.1998,11,1,2,2,1384.1982,0,3
11.8,2,0.093801337,126.0704,21,1,0,1,1251.704,1,9
17.35,0,0.06595278007399345,101.9016,33,0,2,1,1821.6288,1,1
12.35,2,0.033760862,196.9426,23,2,0,1,5141.3076,1,8
12.792854228644991,0,0.031131455,111.0228,35,1,2,3,3205.1612,1,5
9.0,0,0.082177842,214.1534,18,1,1,1,1720.4272,1,7
6.235,1,0.118858866,263.291,21,1,0,1,3418.883,2,9
9.6,0,0.06595278007399345,244.817,16,2,1,1,4374.306,1,6
16.75,0,0.105448901,156.16299999999998,13,1,1,1,782.315,1,2
17.1,2,0.046881328,141.3838,21,1,0,1,1685.8056,1,9
6.825,2,0.078057026,154.5998,22,1,2,0,153.7998,1,0
6.78,2,0.140955857,92.212,13,1,1,1,4101.3279999999995,1,2
16.0,2,0.107186944,181.9634,11,1,2,2,3453.5046,1,3
15.0,0,0.15396020900000001,105.9938,16,2,1,1,1179.1318,1,6
7.39,1,0.093160853,251.3066,11,1,2,2,1004.0264,2,3
17.6,0,0.05629192,42.5454,23,2,0,1,419.454,1,8
12.65,2,0.15604396,239.6538,23,2,0,1,3845.6608,1,8
17.85,0,0.044463490999999994,127.102,23,2,0,1,2024.0320000000002,1,8
11.15,2,0.00827301,150.4708,33,0,2,1,1956.1204,1,1
15.7,0,0.030697825,42.876999999999995,16,2,1,1,1168.479,0,6
14.65,1,0.06595278007399345,56.4614,22,1,2,0,55.2614,2,0
12.792854228644991,0,0.101281,55.0956,35,1,2,3,2020.0372,1,5
18.25,0,0.012300013,160.4894,18,1,1,1,3073.9986,1,7
20.7,2,0.06595278007399345,98.7042,13,1,1,1,1884.8798,1,2
15.85,0,0.057313443,53.3956,23,2,0,1,1364.89,1,8
6.575,2,0.075625152,145.7444,21,1,0,1,3193.1768,1,9
17.75,1,0.030568919,177.86599999999999,18,1,1,1,2336.958,2,7
12.792854228644991,0,0.19842484100000002,185.2924,35,2,0,0,370.1848,0,4
12.792854228644991,2,0.029578726,143.5786,35,1,2,3,3756.4436,1,5
12.792854228644991,0,0.213125482,44.9428,35,2,0,0,175.7712,1,4
16.7,2,0.120137953,181.2976,13,1,1,1,3078.6592,1,2
10.85,1,0.028679893999999997,115.1808,23,2,0,1,2109.2544,2,8
10.0,0,0.09980462300000001,113.7544,21,1,0,1,3243.7776,1,9
13.65,2,0.044526443,37.9532,22,1,2,0,71.9064,1,0
19.0,2,0.162882227,46.8718,22,1,2,0,189.0872,1,0
9.6,2,0.022404492999999998,102.499,13,1,1,1,2579.975,1,2
12.0,0,0.075975642,124.1388,13,1,1,1,1486.0656,1,2
5.925,2,0.09644909,43.8086,16,2,1,1,312.2602,1,6
13.0,1,0.041816615,254.5014,16,2,1,1,4845.0266,2,6
8.18,2,0.08286768900000001,58.5588,13,1,1,1,171.7764,1,2
12.8,0,0.076214289,96.541,18,1,1,1,1834.279,1,7
19.2,0,0.12430196800000001,89.7488,18,1,1,1,2082.6224,1,7
14.5,2,0.09720112800000001,159.4262,23,2,0,1,2705.1454,1,8
5.19,0,0.042861968,196.81099999999998,13,1,1,1,3731.809,1,2
13.3,2,0.0713931,61.0536,33,0,2,1,1592.5936,1,1
19.6,1,0.041256807,88.8514,33,0,2,1,2125.2336,2,1
17.75,0,0.034746076,248.275,16,2,1,1,998.7,1,6
12.35,0,0.093441604,119.1124,21,1,0,1,3673.8844,1,9
14.35,1,0.017024598000000002,109.8228,33,0,2,1,2099.9332,2,1
6.365,0,0.007363189,63.2536,18,1,1,1,1225.072,1,7
12.792854228644991,0,0.014484582,143.9102,35,1,2,3,3062.0142,0,5
12.792854228644991,2,0.011937183,184.7924,35,1,2,3,4442.2176,1,5
14.75,1,0.032862976,238.6906,33,0,2,1,4278.4308,2,1
12.15,0,0.015484763,211.9928,21,1,0,1,631.1784,1,9
6.59,1,0.026163192000000002,121.5098,33,0,2,1,602.549,2,1
12.6,2,0.073920438,255.6356,23,2,0,1,2797.6916,1,8
12.792854228644991,0,0.08635240300000001,149.8734,35,2,0,0,445.4202,1,4
12.792854228644991,1,0.03976832,83.9908,35,1,2,3,2348.9424,2,5
12.792854228644991,2,0.015950066000000002,47.7402,35,1,2,3,1975.4286,1,5
12.792854228644991,2,0.082002559,59.2588,35,1,2,3,1374.2112,1,5
7.325,0,0.09330766800000001,92.7146,33,0,2,1,2006.7212,1,1
12.792854228644991,0,0.143199389,175.83700000000002,35,2,0,0,352.874,1,4
15.1,2,0.019965179,130.531,21,1,0,1,908.817,1,9
12.792854228644991,2,0.11610879699999999,164.12099999999998,35,1,2,3,6035.477,1,5
8.51,2,0.07833908099999999,172.9422,33,0,2,1,1379.5376,1,1
12.792854228644991,0,0.237651344,170.2106,35,2,0,0,171.1106,1,4
20.35,2,0.031102571000000002,257.2672,13,1,1,1,2045.3376,1,2
17.85,1,0.018097419,96.9094,11,1,2,2,1332.9316,2,3
18.25,0,0.078041216,258.4962,11,1,2,2,2848.9582,1,3
17.6,1,0.08226356,160.49200000000002,33,0,2,1,1278.336,2,1
10.895,0,0.026880159,106.428,23,2,0,1,1491.392,1,8
11.85,0,0.22206335100000002,99.6726,22,1,2,0,195.7452,0,0
12.792854228644991,1,0.142589751,35.919000000000004,35,1,2,3,585.904,2,5
14.1,0,0.126292985,88.6198,11,1,2,2,1133.8574,1,3
15.15,2,0.012260981,131.7284,16,2,1,1,1186.4556,1,6
17.25,0,0.05869048,91.61200000000001,22,1,2,0,93.212,0,0
17.6,1,0.018982338,237.05900000000003,11,1,2,2,2836.308,2,3
14.6,1,0.059405152,179.6976,23,2,0,1,3621.952,2,8
10.1,0,0.027059264,76.467,16,2,1,1,1761.0410000000002,1,6
10.5,0,0.071244438,119.2098,16,2,1,1,1325.6078,1,6
12.6,1,0.007455054,186.9556,16,2,1,1,3942.8676,2,6
18.7,1,0.046088273,153.6682,23,2,0,1,3506.7686,2,8
5.985,0,0.09618555599999999,127.1678,11,1,2,2,3560.6984,1,3
12.1,0,0.11487406,221.4114,23,2,0,1,5099.3622,1,8
13.0,2,0.08364371599999999,196.0426,21,1,0,1,2570.6538,1,9
19.2,2,0.022965292,181.695,18,1,1,1,2563.33,1,7
5.78,0,0.014584584,146.3102,18,1,1,1,2187.153,0,7
7.17,2,0.059716729,130.9968,16,2,1,1,2348.9424,1,6
20.85,2,0.062224479000000006,88.1514,23,2,0,1,1682.4766,1,8
18.75,1,0.034360687,215.7218,21,1,0,1,4274.436,2,9
7.5,0,0.050708743,123.4072,33,0,2,1,3185.1872,1,1
10.395,2,0.036957777000000004,230.5352,18,1,1,1,4580.704000000001,1,7
12.8,2,0.023530952999999997,223.5404,23,2,0,1,1800.3232,1,8
11.65,2,0.058681957,170.4422,33,0,2,1,517.3266,1,1
20.2,0,0.064728148,258.0646,13,1,1,1,5668.6212,1,2
11.35,2,0.06595278007399345,103.0016,16,2,1,1,2125.2336,1,6
8.71,2,0.12077345099999999,186.5924,22,1,2,0,555.2772,1,0
8.31,2,0.11591197199999999,177.3028,18,1,1,1,1948.1308,1,7
19.0,2,0.10985775,188.8214,22,1,2,0,188.4214,1,0
7.5,0,0.05085390099999999,121.7072,18,1,1,1,367.5216,1,7
6.525,1,0.090295708,84.6882,23,2,0,1,601.2174,2,8
12.792854228644991,0,0.029084547999999998,122.0098,35,2,0,0,361.5294,1,4
12.792854228644991,1,0.026769592000000002,77.0354,35,1,2,3,2332.2974,2,5
6.985,2,0.137580452,182.8608,21,1,0,1,4042.7376,1,9
11.3,1,0.066816565,192.2478,18,1,1,1,1356.2346,2,7
6.115,2,0.01179078,189.053,22,1,2,0,948.765,0,0
9.5,2,0.036921781,194.2452,22,1,2,0,782.9808,1,0
15.7,0,0.12274238900000001,134.2942,18,1,1,1,1192.4478,1,7
